term_str,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9
toe,-4.973560075004914e-07,-3.7873317801076795e-07,-3.9806115355885794e-07,-4.774149183007074e-07,-3.005800705670137e-07,-5.996274141003218e-07,2.9618851849544697e-07,1.9474888528099238e-07,-8.192094585802896e-07,-7.497467767380359e-07
toed,-1.9174135973629834e-06,-1.7389938342048582e-06,2.593452313768318e-06,1.2326454120807773e-05,4.0887499360030555e-06,1.8947256395183456e-06,3.58655381877315e-07,2.232427206654847e-07,-8.745894367890799e-07,-1.8466927976506332e-06
toenails,-9.424968505605037e-07,-7.220812289271557e-07,-7.490357658633935e-07,-9.040862701589535e-07,-5.711451726625355e-07,-1.0420120166881322e-06,6.675037832884361e-07,4.0934429163097675e-07,-1.533426540260762e-06,-1.2755957219074717e-06
toes,-2.3933826541201004e-05,-1.8702788030648244e-05,1.0995596762106088e-05,-1.8709319636240622e-05,-1.2096989922624312e-05,-2.411637294633455e-05,1.3712815580041979e-05,8.495879842395391e-06,-3.4853205551236615e-05,-2.572937054145404e-05
toffee,-5.189809053314207e-07,-3.890392369631816e-07,-3.938485396354506e-07,-4.592923374314668e-07,-2.8874880485918955e-07,-5.489928247663978e-07,3.706484918702827e-07,2.1101147602832154e-07,-7.923516754258996e-07,-6.166992811554588e-07
toga,-3.2942959621453444e-05,-2.4000563634246566e-05,-2.4752451303074307e-05,-3.1065900951715185e-05,-1.7337381010578495e-05,-3.524808583362586e-05,2.042367820377358e-05,1.2601517987875788e-05,-4.613485532642274e-05,-4.350411302860037e-05
together,-0.00018032856961269666,-0.00018507048066430812,-0.00021782409140907002,-0.00025139863280163434,-0.00014254801030075446,-0.0003029306836932149,0.00010406956597194368,4.9427366927665924e-05,-0.00034976730512733314,-0.0003248322103419455
togetherness,-1.2990438227969264e-06,-1.067753293589435e-06,-1.1201652282853097e-06,-1.3803077475304832e-06,-9.293775882123833e-07,-1.8279310741508563e-06,-2.0861613607863486e-06,-2.538040685080609e-07,-6.395257857947759e-08,4.365964610674127e-06
toilet,-4.1746362909121845e-05,-3.899539585305353e-05,-4.4477269282467724e-05,-1.5244330150714654e-05,-2.1068879059761437e-05,-3.6536992274207575e-05,-2.289525975179194e-05,6.087608830921426e-06,-3.76661159445721e-05,-5.838118257201855e-05
toilets,-1.5763800393990406e-05,-1.1768639068422184e-05,-1.2469690597542774e-05,-1.5208854168193959e-05,-9.048290687479532e-06,-1.825095357127063e-05,9.279066285687843e-06,6.095180367054409e-06,-2.431643603366528e-05,-2.2698805679037488e-05
toim,-1.6863702484901074e-06,-1.3759346208149554e-06,-1.8528556340044874e-06,3.798492233054462e-06,9.302708181597733e-07,-7.320456859088694e-07,7.036032059675633e-07,6.188618080709698e-07,-2.246363602285572e-06,-2.910518532598668e-06
token,-5.887472772722668e-07,-4.497979550501602e-07,-4.807868134623859e-07,-5.705665360268084e-07,-3.527251870473749e-07,-7.129323622530969e-07,3.371631261288247e-07,2.1577287163127223e-07,-9.362487857806009e-07,-9.150844741244018e-07
tokyo,-2.851893903687502e-05,-2.064791900956767e-05,-2.1197596684122807e-05,-2.67220260978788e-05,-1.468876678180664e-05,-3.0169776772583198e-05,1.7797575011115514e-05,1.0862649817022156e-05,-3.915125899324532e-05,-3.708627728751373e-05
tol,-1.0644385228916097e-06,-8.186643080722678e-07,-8.61129988144955e-07,-1.0049173591707194e-06,-6.500701308130644e-07,-1.3019090318983657e-06,7.070439505074578e-07,4.1548326201683355e-07,-1.8309470062506955e-06,-1.447766495947299e-06
told,-0.0002790221322400501,-0.00020191619784945978,-0.0002627389454765806,-0.0002590314065734844,-0.00019898963479077613,-0.00033798485202063617,-1.7159477070925424e-05,4.9244559790878966e-05,-0.0003350523162221967,-0.0004150916883314814
tolerance,-3.1373872094055024e-05,-2.3177784714215924e-05,-2.4447152332165773e-05,-3.0686540463218854e-05,-1.805809517556459e-05,-3.6688445722832475e-05,1.8381346134774152e-05,1.2205787359397738e-05,-4.830178779669877e-05,-4.899967660173482e-05
tolerant,-1.3467364118214792e-06,-1.0391644658309002e-06,-1.1329779831541086e-06,-1.0840024323623296e-06,-7.59402095812879e-07,-1.6373322964303942e-06,-1.8725100816680177e-06,-1.8260104876417128e-07,2.392833891685691e-08,-1.474631868655744e-06
tolerate,-4.427580765641278e-06,-3.4053675870261313e-06,-3.670939326129938e-06,-4.722719001455341e-06,-2.9554378510822595e-06,-5.890363873061648e-06,-7.13916364359454e-06,-6.962119053292646e-07,3.6674394968981934e-07,-5.488437118686021e-06
tolerated,-1.382494391340047e-06,-1.0428646329383901e-06,-1.1261999571270756e-06,-1.3300462268767553e-06,-8.356650222053953e-07,-1.6993961275774264e-06,6.754896181220351e-07,5.071191206218458e-07,-2.1819105881086245e-06,-2.259190218819376e-06
tolerates,-6.28295641223398e-07,-4.7363283568089125e-07,-4.881932251994851e-07,-6.151776914867947e-07,-3.7122877246767353e-07,-7.345930134037409e-07,3.985786226818304e-07,1.9650058029371167e-07,-9.499335022465449e-07,-8.214083167716109e-07
tolkien,-7.210041284291649e-06,-6.094629495449323e-06,5.8869218849635784e-06,-1.4041289980361502e-05,-1.1045834997901335e-05,4.587840057128012e-05,2.322579288084733e-06,1.4035192126258983e-06,-5.593383639535192e-06,-8.070038398506411e-06
toll,-3.505291269694257e-07,-2.709929373228384e-07,-3.155526516471829e-07,-9.121444067231058e-08,-1.3044198093659165e-07,-3.7860701704589675e-07,-3.875080161503356e-08,8.346715277378703e-08,-3.651816109218634e-07,-5.134650066209897e-07
tollbooth,-4.3539591953199324e-06,-3.354936775786447e-06,-3.5326678036605043e-06,-4.022463126390803e-06,-2.5698295888702604e-06,-5.2512846945632e-06,1.9657746815068563e-06,1.4119094783192154e-06,-6.639343429894472e-06,-6.528570503203473e-06
tolls,-1.7388341548180053e-06,-1.32208120321004e-06,-1.4567006875725896e-06,-1.6567628688066982e-06,-1.0667814435944048e-06,-2.201898268936799e-06,9.579385581310477e-07,7.053876181792311e-07,-2.972986457333579e-06,-2.992189641781384e-06
tom,-8.453155162496797e-05,-6.89720463329258e-05,-4.281966297758813e-05,-9.060148272884893e-05,-5.543601144197739e-05,-7.848681031622725e-05,4.644360193491082e-05,3.249681509384282e-05,-0.000130518796313171,-0.00010773458199499725
tomato,-1.0291376002150571e-05,-7.740172611745834e-06,-7.942242623014925e-06,-9.663060815345277e-06,-5.941120222318629e-06,-1.1900878593913053e-05,7.731477124535543e-06,3.817348442858208e-06,-1.6705212400952854e-05,-1.3870998415043286e-05
tomatoes,-6.701547373175072e-06,-5.090895653713744e-06,-5.28472502496886e-06,-6.416817476967865e-06,-3.9720348781900335e-06,-7.82499197762883e-06,3.782328864450059e-06,2.541553322477157e-06,-1.0605311682020575e-05,-3.968674437971828e-06
tombstone,-5.516034645748361e-06,-4.2117808678021065e-06,-4.5067280130646314e-06,-5.365867451312855e-06,-3.5577947202627627e-06,-6.990565765969174e-06,-2.1137807031976046e-07,1.5404674615754718e-06,-6.932323488036719e-06,-4.882582788976656e-06
tommorow,-1.3463856578689206e-06,-1.0068272500497075e-06,-1.091522139437021e-06,-1.3468007403278199e-06,-8.117124481683052e-07,-1.659744397418059e-06,9.92206271417427e-07,4.617293288694115e-07,-2.2812490811449455e-06,-2.0438808021865417e-06
tommy,-3.655176666656151e-06,-2.7102632628990794e-06,-2.8981868198471475e-06,-3.522236388055102e-06,-2.2193888416004383e-06,-4.210619877890452e-06,2.0041203082754886e-06,1.4252672009769127e-06,-5.694979138586191e-06,-5.422210251848232e-06
tomorrow,-9.499438278094777e-05,-0.00010285433624589547,-1.2304587485967749e-05,-6.493692066598541e-05,-5.8750476189477435e-05,-0.0001324953008302448,4.796237808644828e-05,3.6199172448484004e-05,-0.00015799048572025394,-0.0001226584308727625
tomorrows,-1.0974922325376837e-06,-8.304408076686905e-07,-8.914816597386752e-07,-1.101424711287001e-06,-6.683508833731013e-07,-1.2521362072255068e-06,6.32904864829597e-07,4.531150281039907e-07,-1.7402119460612852e-06,-1.7757776406917328e-06
ton,-1.7295950378568492e-05,-1.66632019309883e-05,-1.8095909327339503e-05,-1.94798364228476e-05,-1.2742645642289036e-05,-2.6062253552723555e-05,1.0949869679348982e-05,8.15572929097056e-06,-3.4308381383713365e-05,-3.09724297278733e-05
tone,-2.0093829833380023e-05,-1.6221626342724755e-05,-3.313738965515589e-06,-1.0019619094097537e-05,-9.431911734893871e-06,-2.224291767082708e-05,9.144561136022262e-06,6.505742237133966e-06,-3.20399529752337e-05,3.725256323375562e-05
toned,-4.0415897105401594e-07,-3.19486587974641e-07,7.703902506010675e-08,-3.4294852628298723e-07,-2.271807498471048e-07,-4.60305285371055e-07,-9.311413618973598e-08,6.550885185335464e-08,-3.707359673795297e-07,-5.471039445108526e-07
toner,-2.9502913961951675e-06,-2.214537041341963e-06,-2.368641150845337e-06,-2.5952470895660833e-06,-1.6808618515235408e-06,-3.507694938490243e-06,1.7293262272672976e-06,1.1784871437491554e-06,-4.785214872806675e-06,-4.871191323023553e-06
tones,-3.980993107811045e-06,-3.0606444807614318e-06,-4.3515010035130387e-07,-3.459860774940775e-06,-2.2034559469021653e-06,-3.7003311793619157e-06,2.5537650859823468e-06,1.640011292853966e-06,-5.593560029075706e-06,-5.354470499126905e-06
tongue,-3.299335155206651e-05,-1.7486982085163296e-05,-1.8746257292464206e-05,-2.9360121425191174e-05,-1.8837141081927376e-05,-3.314895840626983e-05,2.2672881173146547e-05,1.0248657966089704e-05,-4.863512354029976e-05,-3.567536772373318e-05
tongues,-5.956534805818441e-07,-4.53508046213357e-07,-4.716976230321355e-07,-5.721938760526459e-07,-3.6490008587282847e-07,-6.932084359154577e-07,3.379055549065525e-07,2.338435966049899e-07,-9.419806868405602e-07,-8.658653986007106e-07
tonic,-2.22592171452379e-06,-1.6565719436865369e-06,-1.7815376315153059e-06,-2.053511903904108e-06,-1.3416255465718e-06,-2.5601068500084148e-06,1.7123644583682376e-06,9.669841481175232e-07,-3.8398164766344735e-06,-3.1148785884498294e-06
tonight,-0.00028742192264030096,-0.00023333621873455041,-0.0001724479300945684,-0.00025946094151401843,-0.0001579854684801923,-0.00014174514362863693,5.3672364925286147e-05,3.0410855905524483e-05,-0.00030391153958293446,-0.0002516518614503233
tonightonly,-7.100422473665007e-07,-5.305721147286145e-07,-5.591894804039725e-07,-6.971965444835242e-07,-4.183766242405693e-07,-7.998660950981765e-07,4.8539350746315e-07,2.603707225213474e-07,-1.119427750580775e-06,-8.948748248175222e-07
tonnage,-9.543978063726814e-07,-7.26214259721918e-07,-7.846266557569571e-07,-9.851409867783688e-07,-6.243353546967521e-07,-1.216010438262422e-06,-1.2085214051612846e-06,-6.574646393542234e-08,-1.3585484335788877e-07,-1.001518505353941e-06
tons,-2.07677777898782e-06,-1.3252031240667511e-05,-3.835737666376038e-06,-1.5194149629563845e-05,-1.1018055268518628e-05,-2.0763364378414114e-05,6.784572105155409e-06,4.107723138768266e-06,-3.071549795646419e-05,0.00012587109325085767
tonsillectomy,-3.0160054096973356e-06,-2.432268441958414e-06,-2.582836192882922e-06,-2.9453301174051717e-06,-1.976493437104995e-06,-3.9562557920103654e-06,2.60009174295996e-06,1.0187262276695444e-06,-5.98362680959139e-06,8.05861006409777e-06
tonto,-1.5491322597242506e-06,-1.1897639906389147e-06,-1.2908883608834544e-06,-1.4386218721901903e-06,-9.449680812702288e-07,-1.8516704677877742e-06,8.728711660657999e-07,6.49496746663601e-07,-2.555946427238785e-06,-2.6150017466085632e-06
tony,-3.063218407818338e-05,-2.343269257685398e-05,-2.147137501459125e-05,-1.970796987266405e-05,-1.523279152404993e-05,-3.480433117717077e-05,-8.38474688259009e-06,5.8190721975524355e-06,-2.857984272779432e-05,-4.5008787930015965e-05
tonya,-5.6769328139261095e-06,-4.364375741119652e-06,-4.597751755983268e-06,-5.409386744745409e-06,-3.5519213758213238e-06,-6.411052743855922e-06,4.748419306736112e-06,2.8696764079613886e-06,-1.0186695133088945e-05,3.093302812244538e-06
too,0.0003720731610215809,-0.0005429712792752824,-0.000686694883130338,-0.0007038064626854158,-0.0005274466454565398,-0.001029852063255813,0.0005149872277675639,0.00017465549569478157,-0.0013390713364927137,-0.0006662086882205567
toodle,-9.173345995519191e-07,-6.99051376367745e-07,-7.225580483560965e-07,-8.964978681948396e-07,-5.668340149861605e-07,-1.1045382419323873e-06,4.90355862273949e-07,3.5072661649168423e-07,-1.4534478859427067e-06,-1.4269312796709872e-06
tooh,-1.7487710577524423e-06,-1.6591875265346555e-06,1.4417630162580715e-07,1.868787487717412e-05,6.371887069241077e-06,3.503960231926063e-06,-2.5148453938738626e-06,-6.019943281328933e-07,2.125970440336058e-06,-5.640774606955603e-07
took,-8.613052991947507e-05,-0.0001047230713015379,-0.00010693945783877732,-5.977597614674009e-05,-6.381141829625712e-05,-0.0001568709328038397,6.671258813890797e-05,4.6040318860312394e-05,-0.0002236335893771053,-0.00015764866393118453
tool,-2.2677579689849294e-05,-1.738519063966122e-05,-1.74970846183509e-05,-2.184650359091757e-05,-1.439717048535843e-05,-2.6832231151114085e-05,-1.5318884957411514e-05,1.1738843161159871e-06,-1.1894073690815338e-05,-3.0156216257640634e-05
toolbar,-4.776059407083534e-07,-3.680924725055849e-07,-3.91222187514067e-07,-4.851861232940843e-07,-3.1276550618646045e-07,-6.10694339760811e-07,-6.06723469446834e-07,-4.135858659041628e-08,-7.337449480787547e-08,-5.978903230082391e-07
tools,-5.719606642846074e-06,-4.354300339845734e-06,-4.836416001959686e-06,-2.7682830974712292e-06,-2.43335984170272e-06,-6.06038575758166e-06,2.8943856356401293e-06,2.129247456700771e-06,-8.634868734281934e-06,-9.064318636914198e-06
tooo,-1.1767465427138967e-06,-8.899917150200248e-07,-9.251040189501991e-07,-1.1097202206882524e-06,-7.069835442089272e-07,-1.0762192949901591e-06,9.182190083100011e-07,6.77244881789796e-07,-1.8593482644434979e-06,-1.774768551363975e-06
toooby,-7.537817077568425e-07,-6.0055221654386e-07,-8.096486724025605e-07,1.7001466840276266e-06,4.2624099137625387e-07,-1.2107761056595315e-07,3.3734337197867455e-07,2.0129392030143346e-07,-7.897198095498167e-07,-9.164242764322637e-07
tootenbacher,-3.2457586537912983e-05,-2.4074494506943186e-05,-2.5098795636932202e-05,-3.22601229482144e-05,-1.8444346858423797e-05,-3.688765579757156e-05,1.2403655382899809e-05,4.903267831432076e-05,5.205552818334181e-06,-3.8928964185115846e-05
tooth,1.2962968637183717e-07,-8.923511055736064e-07,-1.0144556021100443e-06,-1.0009479592153099e-06,-6.8231976949355e-07,-1.427145168875115e-06,9.448201562882193e-07,2.96446658031537e-07,-1.8410374874462605e-06,-1.7092824918388612e-06
toothbrush,-4.371178785635477e-05,-3.470711340132132e-05,-3.9596392105090386e-05,-4.6876681940207696e-05,-3.521476791190876e-05,2.3270711822053106e-05,1.0845071790806586e-05,1.2456262278833337e-05,-5.81989677310554e-05,-5.019030896643875e-05
toothbrushes,-1.8578652804735601e-06,-1.4067246944672526e-06,-1.489493351654082e-06,-1.781539181672785e-06,-1.0985260277420341e-06,-2.2192519813736464e-06,1.0663310547188456e-06,7.265232258494922e-07,-2.9596905550303072e-06,-3.0356953534514427e-06
toots,-2.425242225636314e-06,-1.8527862631871192e-06,-1.8887246594846257e-06,-2.1144077565631344e-06,-1.3937988512030663e-06,-2.8065598603445463e-06,1.481239920308566e-06,9.141432294197984e-07,-3.916574999961001e-06,-3.7403176523906305e-06
tootsie,-3.493583888268404e-06,-2.644869011329276e-06,-2.732214179826905e-06,-3.5469697050877435e-06,-2.1907155356199936e-06,-4.3276826083114605e-06,-1.574866907555189e-06,7.401938967588601e-09,-2.4629273467506373e-06,-4.223894331483129e-06
top,-0.00012976621902837626,-6.014987590773297e-05,-4.096565518662459e-05,-0.00010342679788626514,-7.208020980272386e-05,-0.000145974888784234,2.675132233618329e-05,3.674381618499629e-05,-0.00017084040155754742,-0.00016122844887715834
topic,-2.586492373268604e-05,-2.156239423001356e-05,-3.1870522981688085e-05,6.395877084770655e-05,1.4834713378553452e-05,-1.275394118903268e-05,-7.501850100951441e-05,-4.384623665013433e-05,7.404018981204e-05,3.891366916193224e-05
topical,-2.8787791229073343e-05,-2.0977490475102833e-05,-2.1890624380593624e-05,-2.3031533068725348e-05,-1.360497618394631e-05,-2.9624660019336124e-05,1.4369634957448463e-05,9.928191459843812e-06,-3.65067243661304e-05,-3.581911762912323e-05
topics,-8.540707695885126e-06,-3.7495986254241493e-06,-6.506863373733305e-06,-8.337018937292135e-06,-5.1698038683187284e-06,-9.70327930859653e-06,1.9853756900016896e-06,3.0315002764312036e-06,-1.1036375593936577e-05,-1.4242651189720934e-05
topless,-1.7552906313746822e-06,-1.1566738783264432e-05,-1.2479178487193953e-05,-1.5775174289951294e-05,-9.11537952795887e-06,-1.7648539011501375e-05,9.52371432557285e-06,5.801209218329529e-06,-2.329149023231871e-05,-2.369371149413419e-05
topoftheline,-3.2695409880810807e-07,-2.47577272658299e-07,-2.590520250332667e-07,-3.191214788475631e-07,-1.948935953814259e-07,-3.837730315336546e-07,2.091700865600214e-07,1.1057604489703866e-07,-5.180275469791392e-07,-4.786085732952171e-07
topperformers,-8.467054960511462e-07,-6.413959707375446e-07,-6.52233742358122e-07,-7.964170251451278e-07,-5.015511799450485e-07,-9.418361829093138e-07,5.238219520790397e-07,3.3197818421275055e-07,-1.3062854745086271e-06,-1.1904662919966913e-06
toppings,-1.3046550200165494e-05,-1.0205654794778401e-05,-1.130939242278087e-05,-1.4768654326745391e-05,-9.232756852785655e-06,-1.8553461382811873e-05,-3.388711022916307e-05,-5.374563202804491e-06,1.075412119380249e-05,-1.4180989027356271e-05
tops,-1.0145663322882653e-05,-8.30268069888739e-06,-1.0237662751062901e-05,1.8159616726072e-06,-2.5264741566428143e-06,-1.1224844761822288e-05,3.7578050711236166e-05,-3.7403473332730386e-05,2.1767021594002726e-05,5.122478461693451e-06
toptier,-8.315082153116443e-07,-6.298370148322363e-07,-6.697263222543637e-07,-8.412011643146328e-07,-5.300822046885903e-07,-1.027983357247417e-06,1.4295085960017835e-06,2.99449413498971e-06,8.012983810241769e-07,-9.521395211924477e-07
torch,-7.120893582459598e-06,-5.401040589176363e-06,-5.7596921589410754e-06,-7.038881998081516e-06,-4.435984922911548e-06,-9.088552388150876e-06,2.285378992235608e-06,2.2757993312096378e-06,-1.0078962823983692e-05,-1.1105500199861746e-05
torches,-1.2242558806067444e-05,-9.243889642876843e-06,-9.452948225032021e-06,-1.1873202583481028e-05,-7.415465479151707e-06,-1.433414431885657e-05,1.8971675423260234e-06,3.749256905801646e-06,-1.5550204179193686e-05,-1.935245871151198e-05
tore,-1.0176719110447757e-05,-7.689883573492069e-06,-8.254626582261819e-06,-9.753229677298965e-06,-5.979879801385675e-06,-1.2017208030761912e-05,6.051962208325164e-06,3.88531587492206e-06,-1.6155069132522552e-05,-1.4535230913676935e-05
torment,-2.3453748975159522e-06,-1.9908753478689134e-06,1.0280743289038071e-05,-8.15625078073967e-07,-6.055863133412894e-07,-1.5688338123104399e-06,6.025729121902998e-07,5.309525434534879e-07,-2.24854463573246e-06,-2.6587260432638196e-06
torn,-1.792310886125814e-05,-1.4042353068441385e-05,-1.6560365003189312e-05,-1.016638891313674e-05,-1.0205843924287906e-05,-3.3710318529314685e-06,-1.6109446439032763e-05,-8.626480351510467e-07,-7.122662264958237e-06,-1.0413402314196021e-05
