season,episode,scene,line,term_str,n,tfidf,max_pos,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,sentiment
1,2,32,490,beautiful,1,9.000120412229201,JJ,0,0,0,0,1,0,0,0,1
1,2,32,491,incest,1,2.7740970263625213,NN,1,0,1,1,0,1,0,0,-1
1,2,32,493,credit,1,0.5058360770651914,NN,0,0,0,0,0,0,0,1,1
1,2,32,493,word,1,0.4192569495883254,NN,0,0,0,0,0,0,0,1,1
1,2,32,494,helpful,1,0.7446696942447675,JJ,0,0,0,0,1,0,0,1,1
1,2,32,495,bad,2,0.19656857093501107,JJ,1,0,1,1,0,1,0,0,-1
1,2,32,495,finally,1,0.12844685098729522,RB,0,1,1,0,1,0,1,1,1
1,2,32,495,incest,3,0.5475191499399712,NN,1,0,1,1,0,1,0,0,-1
1,2,32,497,encourage,1,0.3690422953080958,VB,0,0,0,0,1,0,0,1,1
1,2,32,497,important,1,0.22994522484845903,JJ,0,0,0,0,0,0,0,1,1
1,2,32,497,incest,1,0.3852912536614613,NN,1,0,1,1,0,1,0,0,-1
1,2,32,497,wait,1,0.1905349410108153,NN,0,1,0,0,0,0,0,0,-1
1,2,34,504,helpful,1,0.6981278383544696,JJ,0,0,0,0,1,0,0,1,1
1,2,34,504,pretty,1,0.4650020362591921,RB,0,1,0,0,1,0,0,1,1
1,2,34,505,wan,1,0.2455837835199985,VBP,0,0,0,1,0,1,0,0,-1
1,2,34,507,deal,1,0.13163581434566438,NN,0,1,0,0,1,0,1,1,1
1,2,34,507,handicap,1,0.25191246240972387,NN,0,0,0,0,0,1,0,0,-1
1,2,34,507,important,1,0.1313972713419766,JJ,0,0,0,0,0,0,0,1,1
1,2,35,509,good,1,0.273046401349124,JJ,0,1,0,0,1,0,1,1,1
1,2,36,510,doubt,1,0.12005875139458988,NN,0,0,0,1,0,1,0,1,-1
1,2,36,510,fun,2,0.15533254305280123,NN,0,1,0,0,1,0,0,0,1
1,2,36,510,god,1,0.06578707026201476,NNP,0,1,0,1,1,0,0,1,1
1,2,36,510,hero,1,0.11383574606776908,NN,0,1,0,0,1,0,1,1,1
1,2,36,510,kind,3,0.2265636913503832,NN,0,0,0,0,1,0,0,1,1
1,2,36,510,laughing,2,0.1758118046396382,VBG,0,0,0,0,1,0,0,0,1
1,2,36,510,lose,1,0.1004704295437288,VB,1,0,1,1,0,1,1,0,-1
1,2,38,523,attack,1,0.11524093968494793,NN,1,0,0,1,0,0,0,0,-1
1,2,38,523,damn,1,0.09021908089774641,NN,1,0,1,0,0,0,0,0,-1
1,2,38,523,laugh,2,0.18410546104739905,IN,0,0,0,0,1,0,1,0,1
1,2,38,525,god,1,0.12883301259644556,NNP,0,1,0,1,1,0,0,1,1
1,2,38,525,sick,1,0.19408117250281182,JJ,0,0,1,0,0,1,0,0,-1
1,2,38,525,steady,1,0.2721485460365625,JJ,0,0,0,0,0,0,1,1,0
1,2,38,527,god,1,0.4756911234330298,NNP,0,1,0,1,1,0,0,1,1
1,2,38,529,attack,1,0.13828912762193754,NN,1,0,0,1,0,0,0,0,-1
1,2,38,529,count,1,0.12366506510390862,VB,0,0,0,0,0,0,0,1,1
1,2,39,531,bad,1,0.09828428546750553,JJ,1,0,1,1,0,1,0,0,-1
1,2,39,531,pop,2,0.29113500551986843,VB,0,0,0,0,0,0,1,0,-1
1,2,39,531,pretty,1,0.09789516552825096,RB,0,1,0,0,1,0,0,1,1
1,2,40,532,pretty,1,0.2188244876513845,RB,0,1,0,0,1,0,0,1,1
1,2,41,533,feeling,1,0.2872172033040559,NN,1,1,1,1,1,1,1,1,0
1,2,41,533,kind,1,0.21512108067612143,NN,0,0,0,0,1,0,0,1,1
1,2,42,535,treat,1,0.6124149125397239,NN,1,1,1,1,1,1,1,1,0
1,2,42,536,good,3,0.7760266143606682,JJ,0,1,0,0,1,0,1,1,1
1,2,42,536,luck,1,0.48561204958094106,NN,0,1,0,0,1,0,1,0,1
1,2,42,539,god,1,6.183984604629387,NNP,0,1,0,1,1,0,0,1,1
1,2,42,545,good,1,0.37806424802186406,JJ,0,1,0,0,1,0,1,1,1
1,2,42,545,hunter,1,0.8777733471673314,NNP,0,1,0,1,0,1,0,0,-1
1,2,42,553,deal,1,0.20732640759442142,NN,0,1,0,0,1,0,1,1,1
1,2,42,553,prejudice,1,0.3717621282953152,NN,1,0,0,0,0,0,0,0,-1
1,2,44,557,damn,1,0.43305158830918283,NN,1,0,1,0,0,0,0,0,-1
1,2,45,561,festival,1,1.1700441028920552,NN,0,1,0,0,1,0,1,0,1
1,2,46,562,cry,1,0.10539478038615824,VB,0,0,0,0,0,1,0,0,-1
1,2,46,562,don,1,0.142616389862371,NNP,0,0,0,0,0,0,0,1,1
1,2,46,563,slap,1,1.4111733478189215,NN,1,0,0,0,0,0,1,0,-1
1,2,46,567,good,2,0.4273769760247158,JJ,0,1,0,0,1,0,1,1,1
1,3,2,576,doctor,1,0.1349057166956733,NN,0,0,0,0,0,0,0,1,1
1,3,2,576,food,1,0.11602199582918386,NN,0,0,0,0,1,0,0,1,1
1,3,2,576,heal,1,0.17894698917472604,VB,0,0,0,0,1,0,0,1,1
1,3,2,576,money,2,0.21308843810665076,NN,1,1,0,0,1,0,1,1,1
1,3,2,576,provide,1,0.17398027575849717,VB,0,0,0,0,0,0,0,1,1
1,3,3,578,massage,1,0.43543767365850006,NN,0,0,0,0,1,0,0,0,1
1,3,3,578,therapeutic,1,0.5290161710604202,JJ,0,0,0,0,1,0,0,1,1
1,3,3,579,wait,1,0.4287036172743345,NN,0,1,0,0,0,0,0,0,-1
1,3,3,582,good,1,0.49148352242842325,JJ,0,1,0,0,1,0,1,1,1
1,3,3,582,recommend,1,1.2411053513175307,VB,0,0,0,0,0,0,0,1,1
1,3,3,585,money,1,0.27777599967474115,NN,1,1,0,0,1,0,1,1,1
1,3,3,585,save,1,0.34037982603314215,VB,0,0,0,0,1,0,0,1,1
1,3,3,586,kind,1,0.3549497831156004,NN,0,0,0,0,1,0,0,1,1
1,3,3,586,tough,1,0.48915111452811333,JJ,0,0,0,0,0,1,0,0,-1
1,3,3,588,suicide,1,1.228552263109145,NN,1,0,0,1,0,1,0,0,-1
1,3,3,591,bad,1,0.33952753161501914,JJ,1,0,1,1,0,1,0,0,-1
1,3,4,598,watch,1,0.814938594310542,VB,0,1,0,1,0,0,0,0,0
1,3,4,599,problem,1,1.65710452621829,NN,0,0,0,1,0,1,0,0,-1
1,3,5,601,explain,1,0.24544220023792687,VB,0,0,0,0,0,0,0,1,1
1,3,5,606,kind,1,0.26292576527081507,NN,0,0,0,0,1,0,0,1,1
1,3,8,609,advance,1,0.30194369616116934,NN,0,1,0,1,1,0,1,0,1
1,3,8,609,career,2,0.5437997516456403,NN,0,1,0,0,0,0,0,0,1
1,3,10,619,good,1,0.07801325752832114,JJ,0,1,0,0,1,0,1,1,1
1,3,10,619,strike,1,0.1950082957316103,NN,1,0,0,0,0,0,0,0,-1
1,3,11,620,money,1,0.2508944513191211,NN,1,1,0,0,1,0,1,1,1
1,3,11,621,hurt,1,0.1952388649721531,VB,1,0,0,1,0,1,0,0,-1
1,3,11,621,lion,2,0.5331889881532653,NN,0,0,0,1,0,0,0,0,1
1,3,11,621,wild,2,0.4657572862520533,JJ,0,0,0,0,0,0,1,0,-1
1,3,12,622,vision,1,0.8303451644432156,NN,0,1,0,0,0,0,0,0,1
1,3,13,627,unhappy,1,0.6274278518462623,JJ,1,0,1,0,0,1,0,0,-1
1,3,14,639,respect,1,0.8244337673593908,NN,0,1,0,0,1,0,0,1,1
1,3,14,645,awful,1,1.0198059789841112,JJ,1,0,1,1,0,1,0,0,-1
1,3,14,646,deal,1,0.8293056303776857,NN,0,1,0,0,1,0,1,1,1
1,3,14,646,tough,1,0.9783022290562267,JJ,0,0,0,0,0,1,0,0,-1
1,3,14,649,good,1,0.2891079543696607,JJ,0,1,0,0,1,0,1,1,1
1,3,14,650,perfect,1,0.8613097289119955,JJ,0,1,0,0,1,0,0,1,1
1,3,14,650,sick,1,0.9315896280134969,JJ,0,0,1,0,0,1,0,0,-1
1,3,14,651,sick,1,0.5175497933408315,JJ,0,0,1,0,0,1,0,0,-1
1,3,14,652,lower,1,0.4078705235809271,JJR,0,0,0,0,0,1,0,0,-1
1,3,14,654,lower,1,2.2025008273370066,JJR,0,0,0,0,0,1,0,0,-1
1,3,15,657,inappropriate,1,2.6853005287169096,JJ,1,0,1,0,0,1,0,0,-1
1,3,16,659,love,1,0.39766815572586933,VBP,0,0,0,0,1,0,0,0,1
1,3,16,663,good,1,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
1,3,16,664,fortune,1,1.0875995032912806,NN,0,1,0,0,1,0,1,1,1
1,3,16,665,pay,1,1.4638370484270444,VB,0,1,0,0,1,0,0,1,1
1,3,16,671,good,3,0.2586755381202227,JJ,0,1,0,0,1,0,1,1,1
1,3,16,671,surprise,1,0.1634367768444731,NN,0,0,0,1,1,0,1,0,1
1,3,17,672,good,1,1.228708806071058,JJ,0,1,0,0,1,0,1,1,1
1,3,17,673,ridiculous,1,1.2424684742812149,JJ,1,0,1,0,0,0,0,0,-1
1,3,17,675,pathetic,1,1.0791350119829641,JJ,0,0,1,0,0,1,0,0,-1
1,3,18,678,hell,1,0.1650977483259684,NN,1,0,1,1,0,1,0,0,-1
1,3,18,678,love,1,0.12235943253103672,VBP,0,0,0,0,1,0,0,0,1
1,3,18,678,surprise,2,0.3583037030821142,NN,0,0,0,1,1,0,1,0,1
1,3,18,678,unhappy,1,0.2413184045562547,JJ,1,0,1,0,0,1,0,0,-1
1,3,19,679,unhappy,1,0.22408137565937936,JJ,1,0,1,0,0,1,0,0,-1
1,3,19,681,disease,1,0.24213661704935457,NN,1,0,1,1,0,1,0,0,-1
1,3,19,681,good,1,0.1023924005059215,JJ,0,1,0,0,1,0,1,1,1
1,3,19,681,leave,1,0.15745004534433854,VB,0,0,0,0,0,1,1,0,-1
1,3,20,683,operation,1,0.7607369008783538,NN,0,0,0,1,0,0,0,1,0
1,3,20,683,surprise,1,0.6210597520089979,NN,0,0,0,1,1,0,1,0,1
1,3,21,686,food,1,0.11929022106380877,NN,0,0,0,0,1,0,0,1,1
1,3,21,686,kind,2,0.19997170879752135,NN,0,0,0,0,1,0,0,1,1
1,3,22,689,disease,1,0.581127880918451,NN,1,0,1,1,0,1,0,0,-1
1,3,22,689,mad,1,0.49698738971248596,JJ,1,0,1,1,0,1,0,0,-1
1,3,22,689,suffering,1,0.6435242565906303,VBG,0,0,1,1,0,1,0,0,-1
1,3,22,689,wait,1,0.3429628938194676,NN,0,1,0,0,0,0,0,0,-1
1,3,23,696,friend,1,0.15903243789076021,NN,0,0,0,0,1,0,0,1,1
1,3,23,700,fall,1,1.3692975589929082,VB,0,0,0,0,0,1,0,0,-1
1,3,23,702,laser,1,0.6128802443720288,NN,0,0,0,0,0,0,0,1,1
1,3,24,703,surprise,1,0.25178098054418835,NN,0,0,0,1,1,0,1,0,1
1,3,24,703,worried,1,0.2796465723177187,JJ,0,0,0,0,0,1,0,0,-1
1,3,25,705,mad,1,0.4321629475760747,JJ,1,0,1,1,0,1,0,0,-1
1,3,25,705,punish,1,0.5679621830328262,VB,0,0,0,1,0,0,0,0,-1
1,3,25,707,medical,1,0.8545424668717205,JJ,0,1,0,1,0,0,0,1,1
1,3,25,708,accusation,1,0.7936401461717472,NN,1,0,1,0,0,0,0,0,-1
1,3,25,708,intense,1,0.682529035060636,JJ,1,0,1,1,1,0,1,1,0
1,3,25,708,pretty,1,0.41333514334150406,RB,0,1,0,0,1,0,0,1,1
1,3,25,709,bacteria,1,1.1290464197437702,NNS,0,0,1,1,0,1,0,0,-1
1,3,25,709,infection,1,1.1904602192576208,NN,0,0,0,1,0,0,0,0,-1
1,3,25,709,leprosy,1,1.3225404276510504,NN,0,0,1,1,0,1,0,0,-1
1,3,25,714,perpetrator,1,0.3225694216700606,NN,1,0,1,1,0,1,0,0,-1
1,3,26,716,epidemic,1,3.9676212829531514,JJ,1,1,1,1,0,1,1,0,-1
1,3,27,717,count,1,0.2150696784415802,VB,0,0,0,0,0,0,0,1,1
1,3,27,717,medical,1,0.2600781420913932,JJ,0,1,0,1,0,0,0,1,1
1,3,27,717,problem,1,0.1801200571976402,NN,0,0,0,1,0,1,0,0,-1
1,3,27,717,ridiculous,1,0.21608147378803735,JJ,1,0,1,0,0,0,0,0,-1
1,3,27,717,suffering,1,0.27979315503940444,VBG,0,0,1,1,0,1,0,0,-1
1,3,27,718,tough,1,4.891511145281133,JJ,0,0,0,0,0,1,0,0,-1
1,3,27,719,count,1,0.6183253255195431,VB,0,0,0,0,0,0,0,1,1
1,3,27,719,love,1,0.39766815572586933,VBP,0,0,0,0,1,0,0,0,1
1,3,27,721,confess,1,2.1771883682925,VB,0,0,0,0,0,0,0,1,0
1,3,27,726,good,1,0.546092802698248,JJ,0,1,0,0,1,0,1,1,1
1,3,27,726,luck,1,1.0251809935597644,NN,0,1,0,0,1,0,1,0,1
1,3,27,728,green,2,1.4555051761900974,JJ,0,0,0,0,1,0,0,1,1
1,3,28,734,clean,1,0.750920051925726,JJ,0,0,0,0,1,0,0,1,1
1,3,28,739,good,1,0.819139204047372,JJ,0,1,0,0,1,0,1,1,1
1,3,28,740,excited,1,0.5991894721633844,JJ,0,1,0,0,1,0,1,1,1
1,3,28,742,bothering,1,1.3548557036925244,VBG,1,0,0,0,0,1,0,0,-1
1,3,28,754,kind,1,0.8873744577890009,NN,0,0,0,0,1,0,0,1,1
1,3,29,766,true,1,0.4677374455544598,JJ,0,0,0,0,1,0,0,1,1
1,3,29,769,immediately,1,0.7702158778973047,RB,0,1,0,0,0,0,0,0,0
1,3,29,770,good,1,0.18903212401093203,JJ,0,1,0,0,1,0,1,1,1
1,3,29,770,immediately,1,0.4147316265600872,RB,0,1,0,0,0,0,0,0,0
1,3,30,773,good,1,0.08057106925056119,JJ,0,1,0,0,1,0,1,1,1
1,3,30,774,kind,1,0.6453632420283644,NN,0,0,0,0,1,0,0,1,1
1,3,30,778,horrible,1,0.5731053488963871,JJ,1,0,1,1,0,0,0,0,-1
1,3,30,778,pretty,1,0.41333514334150406,RB,0,1,0,0,1,0,0,1,1
1,3,30,778,surprise,1,0.5175497933408315,NN,0,0,0,1,1,0,1,0,1
1,3,30,779,expect,1,0.32545565865444986,VB,0,1,0,0,0,0,1,1,1
1,3,30,779,surprise,1,0.30051278323016023,NN,0,0,0,1,1,0,1,0,1
1,3,31,782,crazy,1,0.3161320554089876,JJ,1,0,0,1,0,1,0,0,-1
1,3,31,782,rational,1,0.4950186589158695,JJ,0,0,0,0,0,0,0,1,1
1,3,32,783,medical,1,0.2917949886879046,JJ,0,1,0,1,0,0,0,1,1
1,3,32,783,real,1,0.18302836384309243,JJ,0,0,0,0,0,0,0,1,1
1,3,32,785,treat,1,0.33584043590888085,NN,1,1,1,1,1,1,1,1,0
1,3,33,789,hysterical,1,0.5080224052148118,JJ,1,0,0,1,0,0,0,0,-1
1,3,33,790,real,1,1.500832583513358,JJ,0,0,0,0,0,0,0,1,1
1,3,34,794,important,1,0.3599142649801968,JJ,0,0,0,0,0,0,0,1,1
1,3,35,800,horrible,1,0.7368497342953548,JJ,1,0,1,1,0,0,0,0,-1
1,3,35,803,awful,1,0.13597413053121482,JJ,1,0,1,1,0,1,0,0,-1
1,3,35,803,damn,1,0.11548042354911543,NN,1,0,1,0,0,0,0,0,-1
1,3,35,803,horrible,1,0.13754528373513292,JJ,1,0,1,1,0,0,0,0,-1
1,3,35,803,watch,1,0.1086584792414056,VB,0,1,0,1,0,0,0,0,0
1,3,35,804,surprise,1,2.328974070033742,NN,0,0,0,1,1,0,1,0,1
1,3,35,805,surprise,2,0.5175497933408315,NN,0,0,0,1,1,0,1,0,1
1,3,35,806,surprise,1,1.035099586681663,NN,0,0,0,1,1,0,1,0,1
1,3,35,807,surprise,2,0.6010255664603205,NN,0,0,0,1,1,0,1,0,1
1,3,36,808,alive,1,0.3506608107036324,JJ,0,1,0,0,1,0,0,1,1
1,3,36,808,improve,1,0.4047921624814595,VB,0,1,0,0,1,0,0,1,1
1,3,37,809,god,1,0.6871094005143763,NNP,0,1,0,1,1,0,0,1,1
1,3,38,810,exciting,1,0.24411822988335544,VBG,0,1,0,0,1,0,1,0,1
1,3,38,810,love,1,0.1446066020821343,VBP,0,0,0,0,1,0,0,0,1
1,3,41,818,jealousy,1,0.29944311569457743,NN,1,0,1,1,0,1,0,0,-1
1,3,43,825,found,1,0.5476225421896523,VBD,0,0,0,0,1,0,0,1,1
1,3,43,828,good,1,0.11170080055191436,JJ,0,1,0,0,1,0,1,1,1
1,3,43,828,quiet,1,0.2450686884218697,JJ,0,0,0,0,0,1,0,0,1
1,3,43,830,tough,1,0.33734559622628507,JJ,0,0,0,0,0,1,0,0,-1
1,3,44,832,disease,1,0.68367985990406,NN,1,0,1,1,0,1,0,0,-1
1,3,44,835,sick,1,0.4436141085778556,JJ,0,0,1,0,0,1,0,0,-1
1,3,45,838,promise,1,1.9652182024908305,VBP,0,0,0,0,1,0,0,1,1
1,3,46,846,buddy,1,0.2667694053088251,NN,0,1,0,0,1,0,0,1,1
1,3,46,850,deal,1,0.15078284188685193,NN,0,1,0,0,1,0,1,1,1
1,3,46,850,friend,1,0.14457494353705475,NN,0,0,0,0,1,0,0,1,1
1,3,46,854,fall,1,1.3692975589929082,VB,0,0,0,0,0,1,0,0,-1
1,3,46,856,laser,1,0.4022026603691439,NN,0,0,0,0,0,0,0,1,1
1,3,47,862,case,1,1.7855941252946732,NN,0,0,0,1,0,1,0,0,-1
1,3,47,862,sick,1,1.8631792560269937,JJ,0,0,1,0,0,1,0,0,-1
1,3,47,865,engaged,1,0.25288994074122845,VBN,0,1,0,0,1,0,0,1,1
1,3,47,867,engaged,1,0.14450853756641624,VBN,0,1,0,0,1,0,0,1,1
1,3,47,867,expect,1,0.14413036311839922,VB,0,1,0,0,0,0,1,1,1
1,3,47,871,confess,1,1.3063130209755003,VB,0,0,0,0,0,0,0,1,0
1,3,47,872,confession,1,1.1071268859242873,NN,0,1,0,1,0,1,1,0,-1
1,3,47,876,wan,1,0.30452389156479814,VBP,0,0,0,1,0,1,0,0,-1
1,3,47,879,wasting,1,0.9546964240904083,VBG,0,0,1,1,0,1,0,0,-1
1,3,47,885,wait,1,1.714814469097338,NN,0,1,0,0,0,0,0,0,-1
1,3,47,886,confess,1,2.6126260419510006,VB,0,0,0,0,0,0,0,1,0
1,3,47,886,fraud,1,2.4822107026350615,NN,1,0,0,0,0,0,0,0,-1
1,3,47,887,good,1,0.1638278408094744,JJ,0,1,0,0,1,0,1,1,1
1,3,47,887,word,1,0.2934798647118278,NN,0,0,0,0,0,0,0,1,1
1,3,47,888,word,1,4.402197970677417,NN,0,0,0,0,0,0,0,1,1
1,3,48,889,boy,1,0.02694646830008743,NN,0,0,1,0,0,0,0,0,-1
1,3,48,889,exciting,1,0.032159287769064786,VBG,0,1,0,0,1,0,1,0,1
1,3,48,889,fat,1,0.02955235069404972,JJ,0,0,1,0,0,1,0,0,-1
1,3,48,889,fun,2,0.04371634445198598,NN,0,1,0,0,1,0,0,0,1
1,3,48,889,god,2,0.0370298479319125,NNP,0,1,0,1,1,0,0,1,1
1,3,48,889,good,1,0.01471507552180908,JJ,0,1,0,0,1,0,1,1,1
1,3,48,889,insult,1,0.03802562913284519,NN,1,0,1,0,0,1,1,0,-1
1,3,48,889,laughing,1,0.02473998448521855,VBG,0,0,0,0,1,0,0,0,1
1,3,48,889,love,1,0.019049971531778172,VBP,0,0,0,0,1,0,0,0,1
1,3,48,889,punch,1,0.03053311314323686,NN,1,0,0,1,0,1,1,0,-1
1,3,48,889,watch,1,0.024399359111094074,VB,0,1,0,1,0,0,0,0,0
1,4,1,893,god,1,1.0306641007715645,NNP,0,1,0,1,1,0,0,1,1
1,4,1,898,worry,1,1.0158405196943785,VB,0,1,0,1,0,1,0,0,-1
1,4,1,899,guarantee,1,0.40631111346766435,NN,0,0,0,0,0,0,0,1,1
1,4,1,899,protecting,1,0.44380983213146913,VBG,0,0,0,0,0,0,0,1,1
1,4,1,901,bottom,1,1.403328617754735,NN,0,0,0,0,0,1,0,0,-1
1,4,1,901,worried,1,1.293365396969449,JJ,0,0,0,0,0,1,0,0,-1
1,4,2,903,hate,1,0.07083333148620266,VBP,1,0,1,1,0,1,0,0,-1
1,4,2,903,words,1,0.07797486169831576,NNS,1,0,0,0,0,0,0,0,-1
1,4,3,904,real,1,0.20281521398829164,JJ,0,0,0,0,0,0,0,1,1
1,4,3,904,shame,1,0.30342240383886165,NN,0,0,1,1,0,1,0,0,-1
1,4,5,907,bad,2,0.17784775465548622,JJ,1,0,1,1,0,1,0,0,-1
1,4,5,907,birthday,4,0.4162477197556018,NN,0,1,0,0,1,0,1,0,1
1,4,5,907,celebration,1,0.14360869297327383,NN,0,1,0,0,1,0,1,1,1
1,4,5,907,improvement,1,0.17006574560823154,NN,0,0,0,0,1,0,0,1,1
1,4,5,907,operation,1,0.1358458751568489,NN,0,0,0,1,0,0,0,1,0
1,4,5,907,smile,1,0.12244669798918392,NN,0,0,0,0,1,0,1,1,1
1,4,5,907,stroke,1,0.1651248229977691,NN,0,0,0,1,0,1,0,0,-1
1,4,5,908,birthday,1,1.2487431592668055,NN,0,1,0,0,1,0,1,0,1
1,4,5,916,surprise,1,0.5175497933408315,NN,0,0,0,1,1,0,1,0,1
1,4,5,919,star,1,0.21976160493594257,NN,0,1,0,0,1,0,0,1,1
1,4,6,923,good,1,0.44680320220765746,JJ,0,1,0,0,1,0,1,1,1
1,4,6,926,green,1,0.9923898928568846,JJ,0,0,0,0,1,0,0,1,1
1,4,6,927,green,1,3.6387629404752433,JJ,0,0,0,0,1,0,0,1,1
1,4,6,928,green,1,1.559469831632247,JJ,0,0,0,0,1,0,0,1,1
1,4,6,928,kind,1,1.014142237473144,NN,0,0,0,0,1,0,0,1,1
1,4,7,929,gambling,1,0.4151725822216078,NN,0,1,0,0,0,0,1,0,-1
1,4,7,929,smack,1,0.4151725822216078,VB,1,0,0,0,0,0,0,0,-1
1,4,7,929,tough,1,0.30571944658007083,JJ,0,0,0,0,0,1,0,0,-1
1,4,8,931,delicious,1,0.3296424074039139,JJ,0,0,0,0,1,0,0,0,1
1,4,8,931,good,1,0.15358860075888225,JJ,0,1,0,0,1,0,1,1,1
1,4,8,934,birthday,1,2.1853005287169096,NN,0,1,0,0,1,0,1,0,1
1,4,8,935,chocolate,2,1.3674367050263196,NN,0,1,0,0,1,0,0,1,1
1,4,8,935,good,1,0.3276556816189488,JJ,0,1,0,0,1,0,1,1,1
1,4,9,936,good,2,0.23403977258496342,JJ,0,1,0,0,1,0,1,1,1
1,4,9,939,excellent,1,0.5206950109638258,NN,0,0,0,0,1,0,0,1,1
1,4,9,939,good,2,0.5173510762404454,JJ,0,1,0,0,1,0,1,1,1
1,4,10,940,happy,1,0.49190532073828785,JJ,0,1,0,0,1,0,0,1,1
1,4,11,943,gun,1,0.7575474860603194,NN,1,0,0,1,0,0,0,0,-1
1,4,13,945,important,1,0.3941918140259298,JJ,0,0,0,0,0,0,0,1,1
1,4,15,956,good,2,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
1,4,16,962,bad,1,0.04472817781754743,JJ,1,0,1,1,0,1,0,0,-1
1,4,16,962,birthday,2,0.10468505526787591,NN,0,1,0,0,1,0,1,0,1
1,4,16,962,fraud,1,0.07431768570763658,NN,1,0,0,0,0,0,0,0,-1
1,4,16,962,happy,2,0.09425730696781565,JJ,0,1,0,0,1,0,0,1,1
1,4,16,962,love,1,0.038099943063556345,VBP,0,0,0,0,1,0,0,0,1
1,4,16,962,pretty,1,0.04455109329429386,RB,0,1,0,0,1,0,0,1,1
1,4,16,962,worried,1,0.061957623806919715,JJ,0,0,0,0,0,1,0,0,-1
1,4,19,971,good,1,0.49148352242842325,JJ,0,1,0,0,1,0,1,1,1
1,4,20,976,good,1,0.614354403035529,JJ,0,1,0,0,1,0,1,1,1
1,4,20,977,resources,1,0.5087200056682736,NNPS,0,0,0,0,1,0,0,1,1
1,4,21,979,love,1,1.5906726229034773,VBP,0,0,0,0,1,0,0,0,1
1,4,21,980,love,1,1.2725380983227819,VBP,0,0,0,0,1,0,0,0,1
1,4,21,981,good,1,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
1,4,21,982,good,1,0.9829670448568465,JJ,0,1,0,0,1,0,1,1,1
1,4,22,983,damn,1,2.887010588727885,NN,1,0,1,0,0,0,0,0,-1
1,4,22,983,god,1,2.061328201543129,NNP,0,1,0,1,1,0,0,1,1
1,4,22,985,damn,1,1.7322063532367313,NN,1,0,1,0,0,0,0,0,-1
1,4,22,985,god,1,1.2367969209258776,NNP,0,1,0,1,1,0,0,1,1
1,4,23,987,birthday,1,0.2497486318533611,NN,0,1,0,0,1,0,1,0,1
1,4,23,987,lamb,3,1.360327297012509,NN,0,0,0,0,1,0,0,1,1
1,4,23,991,charity,1,0.4116888010981162,NN,0,0,0,0,1,0,0,0,1
1,4,23,991,palsy,1,0.550758708585652,NN,0,0,1,1,0,1,0,0,-1
1,4,23,993,charity,1,2.7788994074122844,NN,0,0,0,0,1,0,0,0,1
1,4,23,994,god,1,0.4122656403086258,NNP,0,1,0,1,1,0,0,1,1
1,4,23,996,good,1,0.15358860075888225,JJ,0,1,0,0,1,0,1,1,1
1,4,23,997,generous,1,1.5513816891469134,JJ,0,0,0,0,1,0,0,1,1
1,4,23,998,generosity,1,0.549443178118902,NN,0,1,0,0,1,0,1,1,1
1,4,24,1001,crazy,1,0.24174804237157874,JJ,1,0,0,1,0,1,0,0,-1
1,4,24,1003,promise,1,0.17238756162200264,VBP,0,0,0,0,1,0,0,1,1
1,4,24,1006,jackpot,1,14.28552263109145,NN,0,1,0,0,1,0,1,0,1
1,4,25,1007,beautiful,1,0.7500100343524334,JJ,0,0,0,0,1,0,0,0,1
1,4,26,1008,bad,2,1.0670865279329174,JJ,1,0,1,1,0,1,0,0,-1
1,4,26,1008,birthday,1,0.6243715796334027,NN,0,1,0,0,1,0,1,0,1
1,4,26,1012,friend,1,0.33131757893908376,NN,0,0,0,0,1,0,0,1,1
1,4,26,1014,fun,1,0.2920251809392663,NN,0,1,0,0,1,0,0,0,1
1,4,26,1014,kind,2,0.5679196529849606,NN,0,0,0,0,1,0,0,1,1
1,4,26,1017,remove,1,1.7926510052750348,VB,1,0,0,1,0,1,0,0,-1
1,4,26,1018,god,1,0.28109020930133577,NNP,0,1,0,1,1,0,0,1,1
1,4,26,1019,kind,1,1.183165943718668,NN,0,0,0,0,1,0,0,1,1
1,4,26,1020,waste,1,0.30432126987516445,NN,0,0,1,0,0,0,0,0,-1
1,4,27,1021,birthday,1,0.36421675478615156,NN,0,1,0,0,1,0,1,0,1
1,4,27,1021,deal,1,0.345544012657369,NN,0,1,0,0,1,0,1,1,1
1,4,27,1022,god,1,0.6871094005143763,NNP,0,1,0,1,1,0,0,1,1
1,4,27,1023,good,1,0.23403977258496342,JJ,0,1,0,0,1,0,1,1,1
1,4,27,1023,tough,1,0.46585820431248887,JJ,0,0,0,0,0,1,0,0,-1
1,4,27,1024,god,1,0.5153320503857822,NNP,0,1,0,1,1,0,0,1,1
1,4,28,1028,good,1,0.12933776906011135,JJ,0,1,0,0,1,0,1,1,1
1,4,28,1028,hunter,1,0.30029088192566594,NNP,0,1,0,1,0,1,0,0,-1
1,4,28,1028,vision,2,0.6992380332153394,NN,0,1,0,0,0,0,0,0,1
1,4,29,1029,perfect,2,0.9570108099022171,JJ,0,1,0,0,1,0,0,1,1
1,4,29,1030,good,1,4.914835224284232,JJ,0,1,0,0,1,0,1,1,1
